Species,Common name,Review ID,Zotero ID,Method,Site ID,Longitude,Latitude,Radius,Site Location,Sampling,#IDs,#routes,#conns,Years,Months start,Months end,Months sampled,Activities,Comments,,,
CACAR,Loggerhead,IBXPMZUX_Papi_etal_1997_Cacar,IBXPMZUX,T,G,34.8696,-19.8725,1,resident grounds area for Turtle A off of Beira,SATELLITE TAG (ARGOS),2,1,,1996,MAR,MAR,,FEE,,,,
CACAR,Loggerhead,IBXPMZUX_Papi_etal_1997_Cacar,IBXPMZUX,T,H,36,-24,1,"off the coast of southern Mozambique (~-24, 36)",SATELLITE TAG (ARGOS),2,,,1996,JAN,FEB,,MIG,,,,
CACAR,Loggerhead,IBXPMZUX_Papi_etal_1997_Cacar,IBXPMZUX,T,I,35.5972,-22.5296,1,feeding quarters halfway between Capes of Barra Falsa and St. Sebastian,SATELLITE TAG (ARGOS),2,1,,1996,FEB,FEB,,FEE,,,,
CACAR,Loggerhead,IBXPMZUX_Papi_etal_1997_Cacar,IBXPMZUX,T,J,35.4971,-23.7473,1,feeding quarters at Inhambane Bay,SATELLITE TAG (ARGOS),2,1,,1996,FEB,FEB,,FEE,,,,
CACAR,Loggerhead,IF2B2UB5_YANO_and_TANAKA_1991_Cacar,IF2B2UB5,T,A,133.58,33.09,1,"Moto Beach, Kochi, Japan",RADIO TAG,4,,,1981,JUN; JUL,JUN; JUL,,NES,,,,
CACAR,Loggerhead,IF2B2UB5_YANO_and_TANAKA_1991_Cacar,IF2B2UB5,T,B,134.08,33.26,1,"Toso Bay, Muroto Point",RADIO TAG,4,,,1981,JUN; JUL,JUN; JUL,,BRE,,,,
CACAR,Loggerhead,IRZ4VEHX_Arendt_etal_2012_Cacar,IRZ4VEHX,T,A,-80.53333,28.38333,1,"Port Canaveral, Florida (28.383333, -80.533333)",Argos,17,7,,2006; 2007,APR,MAY; JUN; AUG; NOV; DEC,,BRE,,,,
CACAR,Loggerhead,IRZ4VEHX_Arendt_etal_2012_Cacar,IRZ4VEHX,T,B,-79.63,32.7,1,South Carolina,Argos,3,1,,2006; 2007,MAY; JUN,JUN; OCT,,FEE,,,,
CACAR,Loggerhead,IRZ4VEHX_Arendt_etal_2012_Cacar,IRZ4VEHX,T,C,-75.9,36.9,1,Virginia,Argos,5,2,,2006; 2007,JUN,AUG; NOV,,FEE,,,,
CACAR,Loggerhead,IRZ4VEHX_Arendt_etal_2012_Cacar,IRZ4VEHX,T,D,-74.46,39.16,1,New Jersey,Argos,3,2,,2006,JUN,AUG,,FEE,,,,
CACAR,Loggerhead,IRZ4VEHX_Arendt_etal_2012_Cacar,IRZ4VEHX,T,E,-75.81,35.24,1,North Carolina,Argos,5,3,,2006; 2007; 2008,MAY; JUN; SEP; NOV,MAR; AUG; SEP,,FEE,,,,
CACAR,Loggerhead,IRZ4VEHX_Arendt_etal_2012_Cacar,IRZ4VEHX,T,F,-81.49,24.76,1,Florida Keys,Argos,3,1,,2007,MAY; JUN,AUG; NOV,,FEE,,,,
CACAR,Loggerhead,IRZ4VEHX_Arendt_etal_2012_Cacar,IRZ4VEHX,T,G,-77.84,23.89,1,Bahamas,Argos,2,1,,2007,JUN,AUG,,FEE,,,,
CACAR,Loggerhead,IRZ4VEHX_Arendt_etal_2012_Cacar,IRZ4VEHX,T,H,-84,28,5,Gulf of Mexico,Argos,3,1,,2007; 2008,FEB; JUN,FEB; MAR; DEC,,FEE,,,,
CACAR,Loggerhead,IVGQWERZ_Sakamoto_etal_1998_Cacar,IVGQWERZ,T,A,135.81,33.43,1,"Kushimoto, Japan",SATELLITE TAG (ARGOS),4,3,,1995; 1996,JAN; JUL,JAN; JUL,,NES; OBS,,,,
CACAR,Loggerhead,IVGQWERZ_Sakamoto_etal_1998_Cacar,IVGQWERZ,T,B,130,28.5,5,East China Sea,SATELLITE TAG (ARGOS),3,2,,1995; 1996,SEP,SEP,,FEE,,,,
CACAR,Loggerhead,IVGQWERZ_Sakamoto_etal_1998_Cacar,IVGQWERZ,T,C,134,30,5,"waters around Kushimoto, Japan",SATELLITE TAG (ARGOS),2,1,,1996,MAY,AUG,,BRE,,,,
CACAR,Loggerhead,JEZGKI8E_Narazaki_etal_2009_Cacar,JEZGKI8E,T,A,141.9333,39.3417,1,"Otsuchi Bay, Iwate, Japan (39.34167, 141.9333)",ADVANCED DIVE BEHAVIOR TAG,9,,,2006; 2007,AUG; (UNK),OCT; (UNK),,FEE,,,,
CACAR,Loggerhead,JW42ESET_Addison_etal_2002_Cacar,JW42ESET,MR,A,-81.77,26.02,1,"Keewaydin Island, Florida",Flipper; Radio tag; Sonic tag,10,3,,1996; 1997; 1998,JUN; JUL,JUN; JUL,,NES,,,,
CACAR,Loggerhead,JW42ESET_Addison_etal_2002_Cacar,JW42ESET,T,A,-81.77,26.02,1,"Keewaydin Island, Florida",Flipper; Radio tag; Sonic tag,10,3,,1996; 1997; 1998,JUN; JUL,JUN; JUL,,NES,,,,
CACAR,Loggerhead,JW42ESET_Addison_etal_2002_Cacar,JW42ESET,T,B,-81.87,25.96,1,Within 12 km offshore of Keewaydin Island,Radio tag; Sonic tag,8,3,,1996; 1997; 1998,JUN; JUL,JUN; JUL,,OBS,,,,
CACAR,Loggerhead,K3K56BKM_Hatase_etal_2002_Cacar,K3K56BKM,T,A,135.75,33.483,1,"Kushimoto Marine Park (33.483, 135.75)",SATELLITE TAG (ARGOS),2,1,,1998,NOV,NOV,,OBS,,,,
CACAR,Loggerhead,K3K56BKM_Hatase_etal_2002_Cacar,K3K56BKM,T,B,138.91,30.6,5,pelagic Paci???c in the south of the Kuroshio Current,SATELLITE TAG (ARGOS),2,1,,1998; 1999,DEC,(UNK),,FEE; WIN,,,,
CACAR,Loggerhead,KG57S8NV_Cardona_etal_2009_Cacar,KG57S8NV,T,A,0.63,40.48,1,"Spain east coast, Baleraric Sea",SATELLITE TAG (ARGOS),8,1,,2005; 2006; 2007,JAN; JUN; JUL; OCT,JAN; AUG; SEP; OCT; DEC; (UNK),,FEE,,,,
CACAR,Loggerhead,KG57S8NV_Cardona_etal_2009_Cacar,KG57S8NV,T,B,11.5,37.5,1,Sicilian Channel,SATELLITE TAG (ARGOS),2,1,,2005; 2006,(UNK),AUG,,OBS,,,,
CACAR,Loggerhead,M84SPVN7_McCarthy_etal_2010_Cacar,M84SPVN7,T,A,-17.02,32.8,1,"Madeira Island, Portugal",Argos,11,2,,1998,APR; MAY; SEP,(UNK),,OBS,,,,
CACAR,Loggerhead,M84SPVN7_McCarthy_etal_2010_Cacar,M84SPVN7,T,B,-42,41,10,Central and NW Atlantic,Argos,1,1,,1998,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,M84SPVN7_McCarthy_etal_2010_Cacar,M84SPVN7,T,C,-18,23,5,Coastal area off North Africa,Argos,1,1,,1998,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,NA43PBJM_Polovina_etal_2001_Cacar,NA43PBJM,T,A,170,32,10,Transition Zone Chlorophyll Front (TZCF),SATELLITE TAG (ARGOS),7,,,1997; 1998,JAN,JUN,,FEE; MIG,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,I,A,-86.53,30.42,1,"Eglin Air Force Base, Florida",Argos; C; Flipper; N,3,1,1,2012,,,JUL,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,MR,A,-86.53,30.42,1,"Eglin Air Force Base, Florida",Argos; C; Flipper; N,3,1,1,2012,JUL,JUL,,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,T,A,-86.53,30.42,1,"Eglin Air Force Base, Florida",Argos; C; Flipper; N,3,1,1,2012,JUL,JUL,,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,I,B,-85.38,29.69,1,"Saint Joseph Peninsula, Florida",Argos; C; Flipper; N,7,2,2,2011; 2012,,,JUN; JUL,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,MR,B,-85.38,29.69,1,"Saint Joseph Peninsula, Florida",Argos; C; Flipper; N,7,2,2,2011; 2012,JUN; JUL,JUN; JUL,,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,T,B,-85.38,29.69,1,"Saint Joseph Peninsula, Florida",Argos; C; Flipper; N,7,2,2,2011; 2012,JUN; JUL,JUN; JUL,,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,I,C,-82.5311,27.09731,1,"Casey Key, Florida",Argos; C; Flipper; N,31,5,5,2011; 2012,,,MAY; JUN; JUL,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,MR,C,-82.5311,27.09731,1,"Casey Key, Florida",Argos; C; Flipper; N,31,5,5,2011; 2012,MAY; JUN; JUL,MAY; JUN; JUL,,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,T,C,-82.5311,27.09731,1,"Casey Key, Florida",Argos; C; Flipper; N,31,5,5,2011; 2012,MAY; JUN; JUL,MAY; JUN; JUL,,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,I,D,-81.77,26.02,1,"Keewaydin Island, Florida",Argos; C; Flipper; N,6,2,2,2011; 2012,,,MAY; JUN,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,MR,D,-81.77,26.02,1,"Keewaydin Island, Florida",Argos; C; Flipper; N,6,2,2,2011; 2012,MAY; JUN,MAY; JUN,,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,T,D,-81.77,26.02,1,"Keewaydin Island, Florida",Argos; C; Flipper; N,6,2,2,2011; 2012,MAY; JUN,MAY; JUN,,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,I,E,-82.87,24.63,1,"Dry Tortugas, Florida",Argos; C; Flipper; N,18,4,4,2012,,,MAY; JUL,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,MR,E,-82.87,24.63,1,"Dry Tortugas, Florida",Argos; C; Flipper; N,18,4,4,2012,MAY; JUL,MAY; JUL,,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,T,E,-82.87,24.63,1,"Dry Tortugas, Florida",Argos; C; Flipper; N,18,4,4,2012,MAY; JUL,MAY; JUL,,NES,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,I,F,-87.2,23.05,1,Southern Gulf of Mexico,Argos; C; N,11,3,3,,,,,FEE,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,T,F,-87.2,23.05,1,Southern Gulf of Mexico,Argos; C; N,11,3,3,2011; 2012,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,I,G,-83.93,26.6,5,Eastern Gulf of Mexico,Argos; C; N,21,4,4,,,,,FEE,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,T,G,-83.93,26.6,5,Eastern Gulf of Mexico,Argos; C; N,21,4,4,2011; 2012,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,I,H,-88.45,29.7,1,Northern Gulf of Mexico,Argos; C; N,11,3,3,,,,,FEE,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,T,H,-88.45,29.7,1,Northern Gulf of Mexico,Argos; C; N,11,3,3,2011; 2012,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,I,I,-80.42,28.39,5,South Atlantic Bight,Argos; C; N,3,2,2,,,,,FEE,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,T,I,-80.42,28.39,5,South Atlantic Bight,Argos; C; N,3,2,2,2011; 2012,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,I,J,-80.29,25.08,5,Subtropical Northwest Atlantic,Argos; C; N,19,2,2,,,,,FEE,,,,
CACAR,Loggerhead,NX2QCJ73_Vander_Zanden_etal_2015_Cacar,NX2QCJ73,T,J,-80.29,25.08,5,Subtropical Northwest Atlantic,Argos; C; N,19,2,2,2011; 2012,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,P3RIMDBZ_Becking_etal_2016_Cacar,P3RIMDBZ,T,A,-68.31,12.16,1,"Klein Bonaire, Caribbean Netherlands",Argos,5,4,,2004; 2005; 2008,JUN; JUL; AUG,JUN; JUL; AUG,,BRE,,,,
CACAR,Loggerhead,P3RIMDBZ_Becking_etal_2016_Cacar,P3RIMDBZ,T,B,-68.2054,12.165,1,"Playa Chikitu, Bonaire, Caribbean Netherlands (12.1650, -68.20540)",Argos,2,1,,2011,AUG,AUG,,NES,,,,
CACAR,Loggerhead,P3RIMDBZ_Becking_etal_2016_Cacar,P3RIMDBZ,T,C,-82.0204,15.7174,1,"Banco Gorda, Honduras (15.7174, -82.0204)",Argos,2,1,,2004,AUG,(UNK),,FEE,,,,
CACAR,Loggerhead,P3RIMDBZ_Becking_etal_2016_Cacar,P3RIMDBZ,T,D,-65.517,18.2,1,"Vieques Island, Puerto Rico (18.2000, -65.5170)",Argos,2,1,,2005,JUL,(UNK),,FEE,,,,
CACAR,Loggerhead,P3RIMDBZ_Becking_etal_2016_Cacar,P3RIMDBZ,T,E,-82.406,12.797,1,"Nicaragua (12.7970, -82.4060)",Argos,2,1,,2008,JUL,JUL,,OBS,,,,
CACAR,Loggerhead,P3RIMDBZ_Becking_etal_2016_Cacar,P3RIMDBZ,T,F,-63.7657,11.008,1,"Margarita Island, Venezuela (11.0080, -63.7657)",Argos,2,1,,2008,SEP,(UNK),,FEE,,,,
CACAR,Loggerhead,P3RIMDBZ_Becking_etal_2016_Cacar,P3RIMDBZ,T,G,-66.867,11.757,1,"Los Roques Archipelago, Venezuela (11.7570, -66.8670)",Argos,2,1,,2011,AUG,AUG,,FEE,,,,
CACAR,Loggerhead,P45JF3H4_Godley_etal_2003_Cacar,P45JF3H4,T,A,33.783,35.55,1,"Alagadi beach, Cyprus (35.550000, 33.783333)",Argos,3,3,,2001,JUN; JUL,JUN; JUL,,NES,,,,
CACAR,Loggerhead,P45JF3H4_Godley_etal_2003_Cacar,P45JF3H4,T,B,33.47,35.33,1,Northern Cyprus waters,Argos,3,4,,2001,JUN; JUL,JUN; OCT,,OBS,,,,
CACAR,Loggerhead,P45JF3H4_Godley_etal_2003_Cacar,P45JF3H4,T,C,35.15,35.63,1,Open Mediterranean Sea,Argos,2,2,,2001,JUN,JUN,,MIG,,,,
CACAR,Loggerhead,P45JF3H4_Godley_etal_2003_Cacar,P45JF3H4,T,D,35.85,34.96,1,Syrian coastal waters,Argos,2,1,,2001,JUN,AUG,,FEE,,,,
CACAR,Loggerhead,PC2XCRA4_Ragland_etal_2011_Cacar,PC2XCRA4,T,A,-80.52,28.46,1,"Cape Canaveral, Florida",SATELLITE TAG (ARGOS),30,1,,2006; 2007,APR,(UNK),,BRE,,,,
CACAR,Loggerhead,PC2XCRA4_Ragland_etal_2011_Cacar,PC2XCRA4,T,B,-75.98,34.88,5,South Carolina to New Jersey shelf waters,SATELLITE TAG (ARGOS),11,1,,2006; 2007,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,PEFD3ZAD_Parker_etal_2014_Cacar,PEFD3ZAD,T,A,150,33.5,10,East of Japan,Argos,5,,,2004; 2005; 2006; 2007; 2008; 2009,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,PEFD3ZAD_Parker_etal_2014_Cacar,PEFD3ZAD,T,B,-147.5,30,10,NE of Hawaii,Argos,3,,,2004; 2005; 2006; 2007; 2008; 2009,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,PEFD3ZAD_Parker_etal_2014_Cacar,PEFD3ZAD,T,C,-115.7,24.95,5,West of Baja California,Argos,3,,,2004; 2005; 2006; 2007; 2008; 2009,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,PEFD3ZAD_Parker_etal_2014_Cacar,PEFD3ZAD,T,D,-175,30.5,10,NW of Hawaii,Argos,5,,,2004; 2005; 2006; 2007; 2008; 2009,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,PIDQQD82_Lemke_etal_2006_Cacar,PIDQQD82,T,A,-39.94,-19.71,1,"Comboios and Povoacao beaches, Brazil",SATELLITE TAG (ARGOS),9,4,,2001,JAN,JAN,,NES,,,,
CACAR,Loggerhead,PIDQQD82_Lemke_etal_2006_Cacar,PIDQQD82,T,B,-45.02,-27.25,5,"south of Comboios and Povoacao beaches, along continental shelf",SATELLITE TAG (ARGOS),3,1,,2001,APR,APR; OCT,,OBS,,,,
CACAR,Loggerhead,PIDQQD82_Lemke_etal_2006_Cacar,PIDQQD82,T,C,-36.9,-2.06,1,seamount ~200km offshore Brazil,SATELLITE TAG (ARGOS),2,1,,2001,FEB,APR,,OBS,,,,
CACAR,Loggerhead,PIDQQD82_Lemke_etal_2006_Cacar,PIDQQD82,T,D,-35.44,-11.41,5,"north of Comboios and Povocao beaches, along continental shelf",SATELLITE TAG (ARGOS),4,1,,2001,MAR; APR; (UNK),APR; OCT; (UNK),,OBS,,,,
CACAR,Loggerhead,PIDQQD82_Lemke_etal_2006_Cacar,PIDQQD82,T,E,-38.7,-17.96,1,Abroleos Bank,SATELLITE TAG (ARGOS),2,1,,2001,MAR,MAR,,OBS,,,,
CACAR,Loggerhead,PW8H3J7B_Narazaki_etal_2013_Cacar,PW8H3J7B,O,A,142,39,1,"Sanriku, Japan (38.916667-39.666667, 141.666667-142.083333)",Sightings,13,,,2006; 2007; 2008; 2009,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,PW8H3J7B_Narazaki_etal_2013_Cacar,PW8H3J7B,O,B,141.9333,39.3333,1,"Otsuchi Bay, Iwate, Japan (39.333333, 141.933333)",3D data loggers and critter cams,13,,,2006; 2007; 2008; 2009,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,Q3ASVE9V_Nichols_etal_2000_Cacar,Q3ASVE9V,T,A,-114.23,28.67,1,"Santa Rosalita, Baja California, Mexico (28.67, -114.23)",SATELLITE TAG (ARGOS),2,1,,1996,AUG,AUG,,OBS,,,,
CACAR,Loggerhead,Q3ASVE9V_Nichols_etal_2000_Cacar,Q3ASVE9V,T,B,140.93,37.9,1,"Isohama, Japan (37.9, 140.93)",SATELLITE TAG (ARGOS),2,1,,1997,AUG,AUG,,OBS,,,,
CACAR,Loggerhead,Q3GGZ2ZV_Rees_etal_2013_Cacar,Q3GGZ2ZV,MR,A,21,39,1,"Amvrakikos Gulf study area, between Aracthos and Vovos Rivers (39.0, 21.0)",Argos; Flipper,7,3,,2002; 2003,MAY; JUN,(UNK),,FEE,,,,
CACAR,Loggerhead,Q3GGZ2ZV_Rees_etal_2013_Cacar,Q3GGZ2ZV,T,A,21,39,1,"Amvrakikos Gulf study area, between Aracthos and Vovos Rivers (39.0, 21.0)",Argos; Flipper,7,3,,2002; 2003,MAY; JUN,(UNK),,FEE,,,,
CACAR,Loggerhead,Q3GGZ2ZV_Rees_etal_2013_Cacar,Q3GGZ2ZV,T,B,20.87,37.71,1,"Laganas Bay, Zakynthos",Argos,3,2,,2007,JUL,JUL,,NES,,,,
CACAR,Loggerhead,Q3GGZ2ZV_Rees_etal_2013_Cacar,Q3GGZ2ZV,T,C,20.93,39.01,1,North Central area of Amvrakikos Gulf,Argos,3,1,,2002,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,Q3GGZ2ZV_Rees_etal_2013_Cacar,Q3GGZ2ZV,T,D,30.99,34.5,5,"Outside of Gulf, to Syria and Turkey",Argos,2,1,,2003,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,Q3GGZ2ZV_Rees_etal_2013_Cacar,Q3GGZ2ZV,T,E,20.78,38.95,1,Entrance to Amvrakikos Gulf,Argos,2,1,,2003,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,Q3GGZ2ZV_Rees_etal_2013_Cacar,Q3GGZ2ZV,T,F,20.8,39,1,NW Amvrakikos Gulf,Argos,2,1,,2007,AUG,(UNK),,FEE,,,,
CACAR,Loggerhead,Q3GGZ2ZV_Rees_etal_2013_Cacar,Q3GGZ2ZV,T,G,21.03,38.94,1,South Central area of Amvrakikos Gulf,Argos,2,1,,2007,JUL,(UNK),,FEE,,,,
CACAR,Loggerhead,Q3GGZ2ZV_Rees_etal_2013_Cacar,Q3GGZ2ZV,MR,H,21,39,1,"Amvrakikos Gulf study area, between Aracthos and Vovos Rivers (39.0, 21.0)",Flipper,,,1,2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,Q3GGZ2ZV_Rees_etal_2013_Cacar,Q3GGZ2ZV,MR,I,21,39,1,"Amvrakikos Gulf study area, between Aracthos and Vovos Rivers (39.0, 21.0)",Flipper,,,1,2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011,(UNK),(UNK),,FEE,,,,
CACAR,Loggerhead,Q4W4ARBI_Cardona_etal_2005_Cacar,Q4W4ARBI,T,A,1.37,38.68,1,"off the coast of Formentera, Balearic Archpelago",SATELLITE TAG (ARGOS),6,3,,2003,APR,APR,,OBS,,,,
CACAR,Loggerhead,Q4W4ARBI_Cardona_etal_2005_Cacar,Q4W4ARBI,T,B,0.24,37.86,1,Southeast Iberian Peninsula coast,SATELLITE TAG (ARGOS),4,3,,2003,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,Q4W4ARBI_Cardona_etal_2005_Cacar,Q4W4ARBI,T,C,3,37,1,shores of northern Africa,SATELLITE TAG (ARGOS),4,3,,2003,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,Q4W4ARBI_Cardona_etal_2005_Cacar,Q4W4ARBI,T,D,2.58,40.09,1,north of Mallorca,SATELLITE TAG (ARGOS),2,2,,2003,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,Q4W4ARBI_Cardona_etal_2005_Cacar,Q4W4ARBI,T,E,4.81,37.8,1,Algerian basin/oceanic,SATELLITE TAG (ARGOS),6,3,,2003,(UNK),(UNK),,OBS,,,,
CACAR,Loggerhead,Q5AH99HM_Arendt_etal_2012_Cacar,Q5AH99HM,G,A,-80.533333,28.383333,1,"Port Canaveral, Florida (28.383333, -80.533333)",Argos; mitochondrial,,,,2006; 2007,,,APR,BRE,,,,
CACAR,Loggerhead,Q5AH99HM_Arendt_etal_2012_Cacar,Q5AH99HM,T,A,-80.533333,28.383333,1,"Port Canaveral, Florida (28.383333, -80.533333)",Argos; mitochondrial,29,,,2006; 2007,APR,MAY; JUN; JUL; AUG; OCT; NOV; (UNK),,BRE,,,,
CACAR,Loggerhead,Q5AH99HM_Arendt_etal_2012_Cacar,Q5AH99HM,G,B,-82.824784,26.806513,5,South Florida nesting beaches,mitochondrial,,,,,,,,OBS,,,,
CACAR,Loggerhead,QIF2AZM5_Limpus_and_Limpus_2001_Cacar,QIF2AZM5,MR,A,153.25,-27.239,10,"Moreton Bay, Queensland, Australia (-27.5, 153.3)",FLIPPER TAG; SATELLITE TAG (ARGOS),16,6,5,1990; 1991; 1992; 1996,JAN; MAR; APR; MAY; JUN; AUG; SEP,FEB; MAR; MAY; AUG; SEP; OCT; NOV; (UNK),,FEE,,,,
CACAR,Loggerhead,QIF2AZM5_Limpus_and_Limpus_2001_Cacar,QIF2AZM5,T,A,153.25,-27.239,10,"Moreton Bay, Queensland, Australia (-27.5, 153.3)",FLIPPER TAG; SATELLITE TAG (ARGOS),16,6,5,1990; 1991; 1992; 1996,JAN; MAR; APR; MAY; JUN; AUG; SEP,FEB; MAR; MAY; AUG; SEP; OCT; NOV; (UNK),,FEE,Repeat,I don't think this is a repeat.Turtles were both tagged via satellite telemetry tags and flipper tags at the same location.,,
CACAR,Loggerhead,QIF2AZM5_Limpus_and_Limpus_2001_Cacar,QIF2AZM5,MR,B,152.44,-24.799,1,"Mon Repos, Queensland, Australia (-24.792, 152.439)",FLIPPER TAG; SATELLITE TAG (ARGOS),8,2,2,1991; 1992; 1993; 1994; 1995; 1996; 1997; 1998,JAN; NOV; DEC,JAN; DEC,,BRE; NES,,,,
CACAR,Loggerhead,QIF2AZM5_Limpus_and_Limpus_2001_Cacar,QIF2AZM5,T,B,152.44,-24.799,1,"Mon Repos, Queensland, Australia (-24.792, 152.439)",FLIPPER TAG; SATELLITE TAG (ARGOS),8,2,2,1991; 1992; 1993; 1994; 1995; 1996; 1997; 1998,JAN; NOV; DEC,JAN; DEC,,BRE; NES,Repeat,I don't think this is a repeat.Turtles were both tagged via satellite telemetry tags and flipper tags at the same location.,,
CACAR,Loggerhead,QIF2AZM5_Limpus_and_Limpus_2001_Cacar,QIF2AZM5,MR,C,151.971,-24.329,1,"Wreck Rock, Queensland, Australia (-24.317, 151.967)",FLIPPER TAG,3,,2,1991; 1992; 1994,DEC,JAN,,BRE; NES,,,,
CACAR,Loggerhead,QIF2AZM5_Limpus_and_Limpus_2001_Cacar,QIF2AZM5,MR,D,153.39,-27.192,5,"Moreton Island, Queensland, Australia",FLIPPER TAG; SATELLITE TAG (ARGOS),3,,,1996; 1997,DEC,JAN; DEC,,BRE; NES,,,,
CACAR,Loggerhead,QIF2AZM5_Limpus_and_Limpus_2001_Cacar,QIF2AZM5,T,D,153.39,-27.192,5,"Moreton Island, Queensland, Australia",FLIPPER TAG; SATELLITE TAG (ARGOS),3,,,1996; 1997,DEC,JAN; DEC,,BRE; NES,Repeat,I don't think this is a repeat.Turtles were both tagged via satellite telemetry tags and flipper tags at the same location.,,
CACAR,Loggerhead,QIF2AZM5_Limpus_and_Limpus_2001_Cacar,QIF2AZM5,T,E,153.188,-30.195,5,"Solitary Islands, New South Wales, Australia",SATELLITE TAG (ARGOS),2,2,,1996,DEC,DEC,,BRE; NES,,,,
CACAR,Loggerhead,QIF2AZM5_Limpus_and_Limpus_2001_Cacar,QIF2AZM5,T,F,165.941,-21.366,5,eastern New Caledonia,SATELLITE TAG (ARGOS),2,2,,1996; 1997,DEC,JAN,,BRE; NES,,,,
CACAR,Loggerhead,QIF2AZM5_Limpus_and_Limpus_2001_Cacar,QIF2AZM5,MR,G,151.95,-23.332,5,"Wreck Island (-23.333, 151.95)",FLIPPER TAG,2,,1,1994,DEC,DEC,,BRE; NES,,,,
CACAR,Loggerhead,QM3F397K_Tucker_etal_2014_Cacar,QM3F397K,I,A,-82.5311,27.09731,1,"Casey Key, Florida (28.7, -82.3)",Argos; C; Flipper; N; PIT; S,89,11,12,2006; 2007; 2008; 2009; 2010; 2011,,,JAN,NES,,,,
CACAR,Loggerhead,QM3F397K_Tucker_etal_2014_Cacar,QM3F397K,MR,A,-82.5311,27.09731,1,"Casey Key, Florida (28.7, -82.3)",Argos; C; Flipper; N; PIT; S,89,11,12,2006; 2007; 2008; 2009; 2010; 2011,(UNK),(UNK),,NES,,,,
